party_id	official_candidate_text_kk	photo_source_url	official_source_url	collected_at
ak_zhol	АРЫСТАНОВА Айгерім Атығайқызы - «Ақ жол» Демократиялық партиясының жастар кәсіпкерлігін қолдау қызметінің басшысы;	https://akzhol.kz/uploads/17832474231.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	АХМЕТЖАЕВ Дәурен Хайруллаұлы - «Ақ жол» Демократиялық партиясы Жамбыл облыстық мәслихатының депутаты, «Даниял құрылыс дизайн» ЖШС директоры;	https://akzhol.kz/uploads/17832474362.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ӘБІЛДИН Ермек Төлеуұлы - «Ақ жол» Демократиялық партиясы Қарағанды облыстық филиалының төрағасы, Қарағанды облыстық мәслихатының VIII шақырылым депутаты;	https://akzhol.kz/uploads/17832474533.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ӘУЕС Жоламан Бейсеханұлы - Шу аудандық мәслихатының VIII шақырылым депутаты, кәсіпкер;	https://akzhol.kz/uploads/17832474654.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	БАРЛЫБАЕВ Ерлан Хайланұлы - «Ақ жол» Демократиялық партиясы төрағасының орынбасары, ҚР Парламент Мәжілісінің VIII шақырылым депутаты;	https://akzhol.kz/uploads/17832474775.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	БЕЙСЕНБАЕВ Ержан Алмабекұлы - ҚР Парламент Мәжілісінің VIІI шақырылым депутаты;	https://akzhol.kz/uploads/17832474896.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	БЕЛШЕР Нұрлан Түкмағанбетұлы - «Ақ жол» Демократиялық партиясы Жаңаөзен қалалық мәслихатының VIII шақырылым депутаты, «KazPetroDrilling» АҚ президенті;	https://akzhol.kz/uploads/17832475567.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	БИБАЕВ Бақтыбек Сәлбекұлы - Атырау облысындағы Texol компаниялар тобының GR-директоры;	https://akzhol.kz/uploads/17832475688.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	БИСЕНОВ Бекнұр Амантайұлы - «Ақ жол» Демократиялық партиясы Маңғыстау облыстық мәслихатының VIІI шақырылым депутаты, «KMG EP-Catering» ЖШС Атырау филиалының директоры;	https://akzhol.kz/uploads/17832475799.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ДҮЙСЕМБИНОВ Берік Сәлімжанұлы - «Ақ жол» Демократиялық партиясы Саяси кеңесінің мәслихаттармен жұмыс жөніндегі хатшысы;	https://akzhol.kz/uploads/178324759010.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЕГІНБАЕВ Ермек Молдақұлұлы - «Ақ жол» Демократиялық партиясы Жетісу облыстық филиалының төрағасы, Жетісу облыстық мәслихатының VIІI шақырылым депутаты;	https://akzhol.kz/uploads/178324760111.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЕЛУБАЕВА Марал Қуандыққызы - «П.М. Поспелов атындағы Қарағанды медицина университеті» КеАҚ Педиатрия мектебінің деканы;	https://akzhol.kz/uploads/178324761212.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЕРУБАЕВ Серік Сәрсенұлы - «Ақ жол» Демократиялық партиясы төрағасының орынбасары, ҚР Парламент Мәжілісінің VIII шақырылым депутаты;	https://akzhol.kz/uploads/178324762513.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЕСПАЕВА Дания Мәдиқызы - «Ақ жол» Демократиялық партиясының төрағасы, ҚР Парламент Мәжілісінің VIII шақырылым Вице спикері, ҚР тарихындағы Президенттікке кандидат болған алғашқы әйел (2019 ж.);	https://akzhol.kz/uploads/178324763714.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЖАЛМҰҚАНОВА Ләззат Жұмағұлқызы - Петропавл қалалық мәслихатының VIII шақырылым депутаты;	https://akzhol.kz/uploads/178324766715.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЖАМПИИСОВ Рамазан Көпесбайұлы - ЖШС «EcoSolutions Group» Бас директоры;	https://akzhol.kz/uploads/178324810816.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЖАУКЕБАЕВ Бек-Мұхамед Мейірбекұлы - «Ақ жол» Демократиялық партиясы Жастар кеңесінің мүшесі, Ұлттық Жастар дебаттық лигасының негізін қалаушы;	https://akzhol.kz/uploads/178324769617.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЖҰМАҒАЛИЕВ Рустам Айсұлтанұлы - «Ақ жол» Демократиялық партиясы Саяси кеңесінің құқықтық жұмыс жөніндегі хатшысы	https://akzhol.kz/uploads/178324778918.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЖҰТАЕВ Махаббат Сағынбайұлы - «Ақ жол» Демократиялық партиясы Қостанай облыстық филиалының төрағасы, Қостанай облыстық мәслихатының VIІI шақырылым депутаты;	https://akzhol.kz/uploads/178324814019.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ИБАТУЛЛИНА Эльмира - «First Legal Consulting Group» ЖШС басқарушы серіктесі;	https://akzhol.kz/uploads/178324815520.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ИСА Қазыбек Жарылқасынұлы - «Ақ жол» Демократиялық партиясы төрағасының орынбасары, ҚР Парламент Мәжілісінің VIII шақырылым депутаты;	https://akzhol.kz/uploads/178324818021.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ИСИН Әлібек Ерлікұлы - «Ақ жол» Демократиялық партиясы Ұлытау облыстық филиалының төрағасы, «SAMADI» ЖШС бас директоры;	https://akzhol.kz/uploads/178324820022.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ҚАБДЫҒАЛИЕВА Мейрамгүл Кенжеғалиқызы - Астана қалалық мәслихатының VIІI шақырылым депутаты, «Қазақстан магнезит бұйымдары зауыты» ЖШС-нің басқарушы директоры;	https://akzhol.kz/uploads/178324823323.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ҚАЙРКАН Азат Серікжанұлы - «Best Product Pavlodar» ЖШС байқау кеңесінің төрағасы;	https://akzhol.kz/uploads/178324828224.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	КАЛИНКИН Анатолий Дмитриевич - Депутат VIII созыва городского маслихата г. Семей, Директор, соучредитель ТОО «Discovery Coffee Semey»;	https://akzhol.kz/uploads/178324832025.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	КИНСФАТЕР Артур Сергеевич - Заместитель председателя Карагандинского областного филиала партии «Ак жол»;	https://akzhol.kz/uploads/178324861526.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	КИНЦЕЛЬ Евгений Юрьевич - Председатель Партийной комиссии Демократической партии «Ак жол», Депутат Северо-Казахстанского областного маслихата VIII созыва;	https://akzhol.kz/uploads/178324863327.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ҚОЖАХМЕТОВ Асылхан Төлепбергенұлы - «Ақ жол» Демократиялық партиясы Саяси кеңесінің хатшысы, «Ақ жол» Демократиялық партиясы Орталық аппаратының жетекшісі;	https://akzhol.kz/uploads/178324870728.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ҚОРҒАНБАЕВ Батыржан - Маңғыстау облыстық мәслихатының VIII шақырылым депутаты, «KMG – SECURITY» ЖШС Жаңаөзен қаласындағы филиалының директоры;	https://akzhol.kz/uploads/178324871829.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ҚОЗЫБАҚОВ Ұлан Ермекұлы - «Ақ жол» Демократиялық партиясы Ақтөбе облыстық филиалының төрағасы, «Astana Energo Hub» ЖШС директорының орынбасары;	https://akzhol.kz/uploads/178324872930.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЛИ Юрий Виссарионович - Член Астанинского городского совета Демократической партии «Ак жол», Председатель фонда «Финансовая культура»;	https://akzhol.kz/uploads/178324874031.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЛИННИК Андрей Григорьевич - Директор ТОО «Aspara Munay», Президент Федерации велоспорта г. Алматы;	https://akzhol.kz/uploads/178324875132.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЛОГУТОВ Константин Николаевич - Учредитель ТОО «Terra Invest Group», Генеральный Директор ТОО «Bilboards Empire»;	https://akzhol.kz/uploads/178324876433.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	МӘЛІМОВ Бақдәулет Әлиақбарұлы - «Ақ жол» Демократиялық партиясы Шымкент қалалық кеңесінің мүшесі, «SMART-Energy» ЖШС директоры;	https://akzhol.kz/uploads/178324877734.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	МЕНДЫХАНОВ Әлім Болатұлы - «Encos Group» ЖШС бас директоры;	https://akzhol.kz/uploads/178324879035.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	МЕРҒАЛИЕВ Асқар Серікұлы - «Ақ жол» Демократиялық партиясы Батыс Қазақстан облыстық кеңесінің мүшесі, «УРАЛПРОМЭНЕРГО» ЖШС директоры;	https://akzhol.kz/uploads/178324881536.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	МИКРЮКОВ Виктор Николаевич - Член Астанинского городского совета Демократической партии «Ак жол», Президент ОЮЛ «Ассоциация Застройщиков Казахстана»;	https://akzhol.kz/uploads/178324886237.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	МҰСАПАРБЕКОВ Қанат Жантұяқұлы - Экологиялық реттеу және бақылау комитетінің Павлодар облыстық Экология департаментінің басшысы;	https://akzhol.kz/uploads/178324887338.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	НАЙЗАҚҰЛОВ Бауыржан Онланбекұлы - Тараз қалалық мәслихатының VIII шақырылым депутаты, «Тараз былғары зауыты» ЖШС директоры;	https://akzhol.kz/uploads/178324888539.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	НҰРАЛДИНОВ Олжас Елтайұлы - ҚР Парламент Мәжілісінің VIII шақырылым депутаты;	https://akzhol.kz/uploads/178324890140.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ӨМІРҒАЛИ Ерлік Қайдарұлы - ҚР Парламент Мәжілісінің VII шақырылым депутаты;	https://akzhol.kz/uploads/178324916341.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ПЕРУАШЕВ Азат Тұрлыбекұлы - ҚР Парламент Мәжілісінің VIІI шақырылым депутаты;	https://akzhol.kz/uploads/178324915042.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	РАКИШЕВА Әлия Болатқызы - «Отбасы банкі» АҚ Есеп жөніндегі Басқарма бастығы;	https://akzhol.kz/uploads/178324913743.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	РАМАНҚҰЛОВ Мақсат Базаралыұлы - «Түркістан» корпоративтік қорының директоры, Түркістан облысы әкімінің инвестициялар жөніндегі кеңесшісі;	https://akzhol.kz/uploads/178324912444.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	САҒЫМБЕКҰЛЫ Абзалбек - «Ақ жол» Демократиялық партиясы Алматы облыстық филиалы төрағасының орынбасары, «Гаухар-Тас 07» ЖШС директоры;	https://akzhol.kz/uploads/178324911345.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	САЛЫҚБАЕВ Абзал Мырзаханұлы - «Ақ жол» Демократиялық партиясы Түркістан облыстық филиалының төрағасы;	https://akzhol.kz/uploads/178324909846.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	САРТБАЕВ Сәкен Сатвалдыұлы - «Ақ жол» Демократиялық партиясы Алматы қалалық филиалы кеңесінің мүшесі, «ГазТерминал» ЖШС бас директорының орынбасары;	https://akzhol.kz/uploads/178324908547.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	СЕРҒАЗИНОВА Александра Қабдоллақызы - Қостанай облыстық мәслихатының VIII шақырылым депутаты, «Наш Костанай» газеті» ЖШС директорының орынбасары;	https://akzhol.kz/uploads/178324907548.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	СМАҒҰЛОВ Асқар Сайлаубекұлы - «Ақ жол» Демократиялық партиясы Астана қалалық филиалының төрағасы, Астана қаласы мәслихатының VIII шақырылым депутаты және тұрақты комиссияның төрағасы;	https://akzhol.kz/uploads/178324906149.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	СМАҒҰЛОВ Рүстем Сағадатұлы - «Ақ жол» Демократиялық партиясы Павлодар облыстық филиалының төрағасы, «StroygroupPVL» ЖШС директоры;	https://akzhol.kz/uploads/178324904550.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	СЫЗДЫҚОВ Саят Төлегенұлы - «Ақ жол» Демократиялық партиясы Ақмола облыстық филиалының төрағасы, Ақмола облыстық мәслихатының VIІI шақырылым депутаты;	https://akzhol.kz/uploads/178324895951.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ТАСТЕКЕЙ Дулат Тұрсынұлы - Алматы қаласы мәслихатының VIII шақырылым депутаты, «TAS GROUP» компаниясының негізін қалаушысы;	https://akzhol.kz/uploads/1785924598WhatsApp%20Image%202026-08-05%20at%2015.08.44.jpeg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ТІЛЕУЖАНОВ Ержан Хамитұлы - Абай облысы табиғи ресурстар және табиғат пайдалануды реттеу басқармасы басшысының орынбасары;	https://akzhol.kz/uploads/178324838453.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ТӨЛЕГЕНОВА Ақманат Мұратқызы - «Арал Газ» ЖШС директорының орынбасары, Қызылорда қалалық мәслихатының депутаты;	https://akzhol.kz/uploads/1783932882WhatsApp%20Image%202026-07-13%20at%2013.53.31.jpeg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ТҮЛЕБАЕВ Исламбек Насруллаұлы - «Ақ жол» Демократиялық партиясы Шымкент қалалық кеңесінің мүшесі, Шымкент қалалық мәслихатының тұрақты комиссия төрағасы;	https://akzhol.kz/uploads/178324841555.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	УТКИН Сергей Геннадьевич - Член Алматинского городского совета Демократической партии «Ак жол», адвокат;	https://akzhol.kz/uploads/178324842856.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ХАМЗИН Ғани Болатұлы - «Қазақмыс» Корпорациясы» ЖШС стратегия департаменті директорының орынбасары;	https://akzhol.kz/uploads/178324844257.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ХАСАНОВ Ержан Қайржанұлы - Батыс Қазақстан облыстық мәслихатының VIII шақырылым депутаты, «Мағжан» ЖК директоры;	https://akzhol.kz/uploads/178324852758.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ШАҒИМОЛДИН Ержан Өмірханұлы - Астана қаласындағы физика-математика бағытындағы Назарбаев Зияткерлік мектебінің тарих пәнінің мұғалімі;	https://akzhol.kz/uploads/178324854959.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ШАРДИНОВ Бахтияр Ахметжанович - «Жаркент» ЖШС бас директоры;	https://akzhol.kz/uploads/178324856360.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ШИМИРОВ Мұхтар Асқарұлы - «Ақ жол» Демократиялық партиясы Шымкент қалалық филиал төрағасы, «BIOMAK» кооперативінің директоры;	https://akzhol.kz/uploads/178324848061.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ШЫНАСИЛОВА Мейраш Қалиқызы - «Ақ жол» Демократиялық партиясы Алматы облыстық филиалының төрағасы, «Мамандандырылған тас өңдеу кәсіпорны» ЖШС директорының орынбасары;	https://akzhol.kz/uploads/178324846862.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
ak_zhol	ЮСУПОВ Ермекқалий Төлепқалиұлы - «Ақ жол» Демократиялық партиясы Атырау облыстық филиал төрағасы, Атырау облыстық мәслихатының VIII шақырылым депутаты.	https://akzhol.kz/uploads/178324845663.jpg	https://akzhol.kz/kk/blog/a-zhol-demokratiial-partiias-sajlauald-badarlamas-men-rltaj-deputattna-kandidattar-tzmn-bektt	2026-08-16T23:10:18Z
